id,region,city,Price,region_id,country_id
941,Genatzvale Hall,Onion rings,27.13,213,25
942,Genatzvale Hall,Pancakes,497.13,213,25
943,Genatzvale Hall,Snow,277.13,213,25
944,Genatzvale Hall,Busch Light,187.13,213,25
945,Genatzvale Hall,Keystone Light,157.13,213,25
946,Genatzvale Hall,Cheesecake eggrolls,457.13,213,25
947,Genatzvale Hall,Diet Pepsi,597.13,213,25
948,Genatzvale Hall,Pabst Blue Ribbon,117.13,213,25
949,Genatzvale Hall,Fish & Chip,427.13,213,25
950,Genatzvale Hall,Corona Light,377.13,213,25
1267,La Fontaine de Belleville,Busch,179.29,18,26
1268,La Fontaine de Belleville,Chicken Pot Pie,479.29,18,26
1269,La Fontaine de Belleville,Tater Tots,409.29,18,26
1270,La Fontaine de Belleville,Icehouse,369.29,18,26
1271,La Fontaine de Belleville,Lamb Chops,549.29,18,26
1272,La Fontaine de Belleville,Natural Light,199.29,18,26
1273,La Fontaine de Belleville,Mountain Dew,579.29,18,26
1274,La Fontaine de Belleville,Bulleit 10YR,739.29,18,26
1275,La Fontaine de Belleville,Guinness,399.29,18,26
240,BARKING MAD CAFE,French fries,19.02,52,26
241,BARKING MAD CAFE,Strawberry Cheesecak,469.02,52,26
242,BARKING MAD CAFE,Fried Pickles,419.02,52,26
243,BARKING MAD CAFE,Fanta,619.02,52,26
244,BARKING MAD CAFE,Extra Yanjing,289.02,52,26
245,BARKING MAD CAFE,Cheesecake eggrolls,459.02,52,26
246,BARKING MAD CAFE,Artichoke dip,79.02,52,26
247,BARKING MAD CAFE,Pepsi-Cola,569.02,52,26
248,BARKING MAD CAFE,Bud Light,269.02,52,26
249,BARKING MAD CAFE,Purple Rain,749.02,52,26
250,BARKING MAD CAFE,Farro Salad,89.02,52,26
251,BARKING MAD CAFE,Guinness,399.02,52,26
1234,La Commune,Steak,509.18,76,26
1235,La Commune,Iresh Breakfast,519.18,76,26
1236,La Commune,Tsingtao,299.18,76,26
1237,La Commune,Chicken Buger,449.18,76,26
1238,La Commune,Prosscco,689.18,76,26
1239,La Commune,Blue Moon,329.18,76,26
1240,La Commune,Sprite,589.18,76,26
1241,La Commune,Bakers,729.18,76,26
1242,La Commune,Onion rings,29.18,76,26
1243,La Commune,White,679.18,76,26
1244,La Commune,Corpse Reviver 212,709.18,76,26
516,CANOPY,Tater Tots,401.07,246,26
517,CANOPY,Diet Dr Pepper,601.07,246,26
518,CANOPY,Fried Pickles,411.07,246,26
519,CANOPY,Artichoke dip,71.07,246,26
520,CANOPY,Pepsi-Cola,561.07,246,26
521,CANOPY,Extra Yanjing,281.07,246,26
522,CANOPY,Guinness,391.07,246,26
523,CANOPY,Corpse Reviver 212,701.07,246,26
524,CANOPY,French Toast,481.07,246,26
525,CANOPY,Prosscco,681.07,246,26
526,CANOPY,Rose,661.07,246,26
527,CANOPY,Heineken,161.07,246,26
1376,Les Trois 8,Wings,47.32,27,27
1377,Les Trois 8,Mil’s Best Ice,387.32,27,27
1378,Les Trois 8,Pabst Blue Ribbon,117.32,27,27
1379,Les Trois 8,Yuengling Lager,317.32,27,27
1380,Les Trois 8,Natural Light,197.32,27,27
1381,Les Trois 8,Chicken Pot Pie,477.32,27,27
1382,Les Trois 8,Stella Artois,137.32,27,27
1383,Les Trois 8,Fish & Chip,427.32,27,27
1384,Les Trois 8,Bud Light,267.32,27,27
1385,Les Trois 8,Chicken Buger,447.32,27,27
1386,Les Trois 8,Prosscco,687.32,27,27
2416,The B-Hive,Guinness,459.61,49,27
2417,The B-Hive,Strawberry Cheesecak,529.61,49,27
2418,The B-Hive,Fish & Chip,489.61,49,27
2419,The B-Hive,Yuengling Lager,379.61,49,27
2420,The B-Hive,Natural Light,259.61,49,27
2421,The B-Hive,Quesadillas,129.61,49,27
2422,The B-Hive,Bud Light,329.61,49,27
2423,The B-Hive,Heineken,229.61,49,27
2424,The B-Hive,French fries,79.61,49,27
2425,The B-Hive,Pepsi-Cola,629.61,49,27
2426,The B-Hive,PEARLRIVER,369.61,49,27
2427,The B-Hive,Keystone Light,219.61,49,27
1222,L’avant comptoir du marché,Pastrami Hash,539.18,130,27
1223,L’avant comptoir du marché,Fried Pickles,419.18,130,27
1224,L’avant comptoir du marché,Milestones,699.18,130,27
1225,L’avant comptoir du marché,Nachos,39.18,130,27
1226,L’avant comptoir du marché,Mello Yello,629.18,130,27
1227,L’avant comptoir du marché,Modelo Especial,209.18,130,27
1228,L’avant comptoir du marché,Bud Light,269.18,130,27
1229,L’avant comptoir du marché,Artichoke dip,79.18,130,27
1230,L’avant comptoir du marché,Fanta,619.18,130,27
1231,L’avant comptoir du marché,Omelet,529.18,130,27
1232,L’avant comptoir du marché,Icehouse,369.18,130,27
1233,L’avant comptoir du marché,Budweiser,249.18,130,27
2697,TWINBROOK BAR,Corona Extra,285.2,204,27
2698,TWINBROOK BAR,Miller High Life,205.2,204,27
2699,TWINBROOK BAR,Bud Ice,185.2,204,27
2700,TWINBROOK BAR,Blue Moon,385.2,204,27
2701,TWINBROOK BAR,Guinness,455.2,204,27
2702,TWINBROOK BAR,Coors Light,315.2,204,27
2703,TWINBROOK BAR,Wings,105.2,204,27
2704,TWINBROOK BAR,7 Up,695.2,204,27
2705,TWINBROOK BAR,Nachos,95.2,204,27
2706,TWINBROOK BAR,Cheesecake eggrolls,515.2,204,27
2707,TWINBROOK BAR,Snow,335.2,204,27
1187,KINGSVIEW CLUB,PEARLRIVER,300.17,21,28
1188,KINGSVIEW CLUB,Mello Yello,620.17,21,28
1189,KINGSVIEW CLUB,Stella Artois,130.17,21,28
1190,KINGSVIEW CLUB,Omelet,520.17,21,28
1191,KINGSVIEW CLUB,Fried Pickles,410.17,21,28
1192,KINGSVIEW CLUB,Coors Light,250.17,21,28
1193,KINGSVIEW CLUB,Michelob Ultra,210.17,21,28
1194,KINGSVIEW CLUB,Fanta,610.17,21,28
1195,KINGSVIEW CLUB,Bulleit 10YR,730.17,21,28
1196,KINGSVIEW CLUB,Wings,40.17,21,28
1197,KINGSVIEW CLUB,Mozzarella sticks,50.17,21,28
1198,KINGSVIEW CLUB,Chicken Pot Pie,470.17,21,28
180,BALDUCCI'S,Guinness,390.26,55,28
181,BALDUCCI'S,Fanta,610.26,55,28
182,BALDUCCI'S,Diet Pepsi,590.26,55,28
183,BALDUCCI'S,Coca Cola,550.26,55,28
184,BALDUCCI'S,Tsingtao,290.26,55,28
185,BALDUCCI'S,Rose,660.26,55,28
186,BALDUCCI'S,Iresh Breakfast,510.26,55,28
187,BALDUCCI'S,White,670.26,55,28
188,BALDUCCI'S,Snow,270.26,55,28
189,BALDUCCI'S,Pastrami Hash,530.26,55,28
190,BALDUCCI'S,Mello Yello,620.26,55,28
191,BALDUCCI'S,Keystone Light,150.26,55,28
951,Giza Hookah Lounge,Natural Light,197.13,87,28
952,Giza Hookah Lounge,French fries,17.13,87,28
953,Giza Hookah Lounge,Lamb Chops,547.13,87,28
954,Giza Hookah Lounge,Jameson,717.13,87,28
955,Giza Hookah Lounge,Mozzarella sticks,57.13,87,28
956,Giza Hookah Lounge,Mountain Dew,577.13,87,28
957,Giza Hookah Lounge,Extra Yanjing,287.13,87,28
958,Giza Hookah Lounge,Bakers,727.13,87,28
959,Giza Hookah Lounge,Coors Light,257.13,87,28
960,Giza Hookah Lounge,Guinness,397.13,87,28
961,Giza Hookah Lounge,Farro Salad,87.13,87,28
2083,SEOULFOOD DC,Coors Banquet,375.7,89,28
2084,SEOULFOOD DC,Strawberry Cheesecak,495.7,89,28
2085,SEOULFOOD DC,Coors Light,285.7,89,28
2086,SEOULFOOD DC,Coca Cola,585.7,89,28
2087,SEOULFOOD DC,Pancakes,525.7,89,28
2088,SEOULFOOD DC,Fanta,645.7,89,28
2089,SEOULFOOD DC,Snow,305.7,89,28
2090,SEOULFOOD DC,Artichoke dip,105.7,89,28
2091,SEOULFOOD DC,Pepsi-Cola,595.7,89,28
2092,SEOULFOOD DC,Blue Moon,355.7,89,28
2093,SEOULFOOD DC,White,705.7,89,28
2094,SEOULFOOD DC,Sprite,615.7,89,28
2194,SPRING BEER HOUSE,Iresh Breakfast,526.2,140,28
2195,SPRING BEER HOUSE,Onion rings,36.2,140,28
2196,SPRING BEER HOUSE,Artichoke dip,86.2,140,28
2197,SPRING BEER HOUSE,Bakers,736.2,140,28
2198,SPRING BEER HOUSE,Cheese Buger,446.2,140,28
2199,SPRING BEER HOUSE,Prosscco,696.2,140,28
2200,SPRING BEER HOUSE,Dos Equis,346.2,140,28
2201,SPRING BEER HOUSE,Jameson,726.2,140,28
2202,SPRING BEER HOUSE,Steel Reserve,366.2,140,28
2203,SPRING BEER HOUSE,Strawberry Cheesecak,476.2,140,28
2204,SPRING BEER HOUSE,Coors Light,266.2,140,28
2274,TAKOMA PARK PUB,Pepsi-Cola,654.53,144,28
2275,TAKOMA PARK PUB,Coca Cola,644.53,144,28
2276,TAKOMA PARK PUB,Chicken Pot Pie,564.53,144,28
2277,TAKOMA PARK PUB,Mil’s Best Ice,474.53,144,28
2278,TAKOMA PARK PUB,Nachos,124.53,144,28
2279,TAKOMA PARK PUB,Bud Light,354.53,144,28
2280,TAKOMA PARK PUB,Bud Ice,214.53,144,28
2281,TAKOMA PARK PUB,Tater Tots,494.53,144,28
2282,TAKOMA PARK PUB,Extra Yanjing,374.53,144,28
2283,TAKOMA PARK PUB,Keystone Light,244.53,144,28
2284,TAKOMA PARK PUB,French Toast,574.53,144,28
2285,TAKOMA PARK PUB,Mozzarella sticks,144.53,144,28
456,Bruxelles,Rose,660.58,233,28
457,Bruxelles,Steel Reserve,350.58,233,28
458,Bruxelles,Coca Cola,550.58,233,28
459,Bruxelles,Farro Salad,80.58,233,28
460,Bruxelles,Chicken Buger,440.58,233,28
461,Bruxelles,Pepsi-Cola,560.58,233,28
462,Bruxelles,Budweiser,240.58,233,28
463,Bruxelles,Stella Artois,130.58,233,28
464,Bruxelles,Yuengling Lager,310.58,233,28
465,Bruxelles,Purple Rain,740.58,233,28
466,Bruxelles,Corpse Reviver 212,700.58,233,28
467,Bruxelles,Prosscco,680.58,233,28
863,En Vrac,French fries,13.91,24,29
864,En Vrac,Strawberry Cheesecak,463.91,24,29
865,En Vrac,Fish & Chip,423.91,24,29
866,En Vrac,Dos Equis,333.91,24,29
867,En Vrac,Michelob Ultra,213.91,24,29
868,En Vrac,Coors Light,253.91,24,29
869,En Vrac,Natural Ice,103.91,24,29
870,En Vrac,Mello Yello,623.91,24,29
871,En Vrac,Yuengling Lager,313.91,24,29
872,En Vrac,Omelet,523.91,24,29
873,En Vrac,Wings,43.91,24,29
2616,THE YO YO CAFE,Modelo Especial,220.45,94,29
2617,THE YO YO CAFE,Pancakes,510.45,94,29
2618,THE YO YO CAFE,Quesadillas,80.45,94,29
2619,THE YO YO CAFE,Iresh Breakfast,530.45,94,29
2620,THE YO YO CAFE,Michelob Ultra,230.45,94,29
2621,THE YO YO CAFE,French fries,30.45,94,29
2622,THE YO YO CAFE,Dos Equis,350.45,94,29
2623,THE YO YO CAFE,Fish & Chip,440.45,94,29
2624,THE YO YO CAFE,Tsingtao,310.45,94,29
2625,THE YO YO CAFE,Cheesecake eggrolls,470.45,94,29
2626,THE YO YO CAFE,Strawberry Cheesecak,480.45,94,29
2627,THE YO YO CAFE,Diet Pepsi,610.45,94,29
2238,TACO BAR,Cheese Buger,454.85,112,29
2239,TACO BAR,PEARLRIVER,324.85,112,29
2240,TACO BAR,Dos Equis,354.85,112,29
2241,TACO BAR,Rose,684.85,112,29
2242,TACO BAR,Onion rings,44.85,112,29
2243,TACO BAR,French Toast,504.85,112,29
2244,TACO BAR,Coors Light,274.85,112,29
2245,TACO BAR,Miller Lite,254.85,112,29
2246,TACO BAR,Tsingtao,314.85,112,29
2247,TACO BAR,Corona Extra,244.85,112,29
2248,TACO BAR,Yuengling Lager,334.85,112,29
2249,TACO BAR,Strawberry Cheesecak,484.85,112,29
1774,PARTY TIME LOUNGE,Chicken Pot Pie,478.05,131,29
1775,PARTY TIME LOUNGE,Miller Lite,238.05,131,29
1776,PARTY TIME LOUNGE,Diet Pepsi,598.05,131,29
1777,PARTY TIME LOUNGE,PEARLRIVER,308.05,131,29
1778,PARTY TIME LOUNGE,Chicken Buger,448.05,131,29
1779,PARTY TIME LOUNGE,Bulleit 10YR,738.05,131,29
1780,PARTY TIME LOUNGE,Artichoke dip,78.05,131,29
1781,PARTY TIME LOUNGE,Cheese Buger,438.05,131,29
1782,PARTY TIME LOUNGE,White,678.05,131,29
1783,PARTY TIME LOUNGE,Pabst Blue Ribbon,118.05,131,29
1784,PARTY TIME LOUNGE,Prosscco,688.05,131,29
705,CUBA DE AYER,Stella Artois,138.05,195,29
706,CUBA DE AYER,Farro Salad,88.05,195,29
707,CUBA DE AYER,Steak,508.05,195,29
708,CUBA DE AYER,Pastrami Hash,538.05,195,29
709,CUBA DE AYER,Modelo Especial,208.05,195,29
710,CUBA DE AYER,Chicken Pot Pie,478.05,195,29
711,CUBA DE AYER,Steel Reserve,358.05,195,29
712,CUBA DE AYER,Red,658.05,195,29
713,CUBA DE AYER,Fanta,618.05,195,29
714,CUBA DE AYER,Michelob Ultra,218.05,195,29
715,CUBA DE AYER,Mozzarella sticks,58.05,195,29
288,Beerodrom,Busch Light,184.76,1,30
289,Beerodrom,Stella Artois,134.76,1,30
290,Beerodrom,Lamb Chops,544.76,1,30
291,Beerodrom,Farro Salad,84.76,1,30
292,Beerodrom,Onion rings,24.76,1,30
293,Beerodrom,Steel Reserve,354.76,1,30
294,Beerodrom,Cheese Buger,434.76,1,30
295,Beerodrom,Mozzarella sticks,54.76,1,30
296,Beerodrom,Natural Ice,104.76,1,30
297,Beerodrom,7 Up,634.76,1,30
298,Beerodrom,Coors Light,254.76,1,30
299,Beerodrom,Mil’s Best Ice,384.76,1,30
2813,Yan Primus,Farro Salad,103.73,69,30
2814,Yan Primus,Mountain Dew,593.73,69,30
2815,Yan Primus,Sprite,603.73,69,30
2816,Yan Primus,Iresh Breakfast,533.73,69,30
2817,Yan Primus,Diet Pepsi,613.73,69,30
2818,Yan Primus,Stella Artois,153.73,69,30
2819,Yan Primus,Mello Yello,643.73,69,30
2820,Yan Primus,Chicken Pot Pie,493.73,69,30
2821,Yan Primus,Natural Light,213.73,69,30
2822,Yan Primus,Coors Banquet,363.73,69,30
2823,Yan Primus,Omelet,543.73,69,30
2368,The Allsop Arms,French fries,80.03,186,30
2369,The Allsop Arms,Miller High Life,210.03,186,30
2370,The Allsop Arms,Steel Reserve,420.03,186,30
2371,The Allsop Arms,Wings,110.03,186,30
2372,The Allsop Arms,Cheese Buger,500.03,186,30
2373,The Allsop Arms,Jameson,780.03,186,30
2374,The Allsop Arms,Steak,570.03,186,30
2375,The Allsop Arms,Pabst Blue Ribbon,180.03,186,30
2376,The Allsop Arms,Fanta,680.03,186,30
2377,The Allsop Arms,French Toast,550.03,186,30
2378,The Allsop Arms,Dos Equis,400.03,186,30
2379,The Allsop Arms,Heineken,230.03,186,30
1488,MAMA WOK,Fried Pickles,413.26,241,30
1489,MAMA WOK,Chicken Buger,443.26,241,30
1490,MAMA WOK,7 Up,633.26,241,30
1491,MAMA WOK,Bakers,723.26,241,30
1492,MAMA WOK,Pabst Blue Ribbon,113.26,241,30
1493,MAMA WOK,Corona Light,373.26,241,30
1494,MAMA WOK,Mil’s Best Ice,383.26,241,30
1495,MAMA WOK,Busch Light,183.26,241,30
1496,MAMA WOK,Mozzarella sticks,53.26,241,30
1497,MAMA WOK,Tsingtao,293.26,241,30
1498,MAMA WOK,Omelet,523.26,241,30
1499,MAMA WOK,Mello Yello,623.26,241,30
372,Blind Spot,Bud Light,260.16,26,31
373,Blind Spot,Guinness,390.16,26,31
374,Blind Spot,Wings,40.16,26,31
375,Blind Spot,Artichoke dip,70.16,26,31
376,Blind Spot,Michelob Ultra,210.16,26,31
377,Blind Spot,Cheese Buger,430.16,26,31
378,Blind Spot,Milestones,690.16,26,31
379,Blind Spot,Bud Ice,120.16,26,31
380,Blind Spot,Icehouse,360.16,26,31
381,Blind Spot,Lamb Chops,540.16,26,31
382,Blind Spot,Stella Artois,130.16,26,31
383,Blind Spot,Pepsi-Cola,560.16,26,31
1973,RUANG KHAO THAI CUISINE,Bud Light,305.32,126,31
1974,RUANG KHAO THAI CUISINE,Guinness,435.32,126,31
1975,RUANG KHAO THAI CUISINE,Busch,215.32,126,31
1976,RUANG KHAO THAI CUISINE,Corpse Reviver 212,745.32,126,31
1977,RUANG KHAO THAI CUISINE,Bakers,765.32,126,31
1978,RUANG KHAO THAI CUISINE,French Toast,525.32,126,31
1979,RUANG KHAO THAI CUISINE,Natural Light,235.32,126,31
1980,RUANG KHAO THAI CUISINE,Sprite,625.32,126,31
1981,RUANG KHAO THAI CUISINE,Farro Salad,125.32,126,31
1982,RUANG KHAO THAI CUISINE,Tsingtao,335.32,126,31
1983,RUANG KHAO THAI CUISINE,Diet Dr Pepper,645.32,126,31
1984,RUANG KHAO THAI CUISINE,Natural Ice,145.32,126,31
1608,MOBY DICK SEAFOOD,Yuengling Lager,315.66,238,31
1609,MOBY DICK SEAFOOD,Nachos,35.66,238,31
1610,MOBY DICK SEAFOOD,Cheese Buger,435.66,238,31
1611,MOBY DICK SEAFOOD,Budweiser,245.66,238,31
1612,MOBY DICK SEAFOOD,Sprite,585.66,238,31
1613,MOBY DICK SEAFOOD,Jameson,715.66,238,31
1614,MOBY DICK SEAFOOD,Mello Yello,625.66,238,31
1615,MOBY DICK SEAFOOD,Modelo Especial,205.66,238,31
1616,MOBY DICK SEAFOOD,Dos Equis,335.66,238,31
1617,MOBY DICK SEAFOOD,Natural Light,195.66,238,31
1618,MOBY DICK SEAFOOD,Blue Moon,325.66,238,31
2009,SALA THAI ,Mello Yello,698.9,92,32
2010,SALA THAI ,Mil’s Best Ice,458.9,92,32
2011,SALA THAI ,Purple Rain,818.9,92,32
2012,SALA THAI ,Tater Tots,478.9,92,32
2013,SALA THAI ,Corona Extra,298.9,92,32
2014,SALA THAI ,Cheesecake eggrolls,528.9,92,32
2015,SALA THAI ,Chicken Buger,518.9,92,32
2016,SALA THAI ,Rose,738.9,92,32
2017,SALA THAI ,Modelo Especial,278.9,92,32
1631,Monsieur Antoine,Guinness,395.66,134,32
1632,Monsieur Antoine,Corpse Reviver 212,705.66,134,32
1633,Monsieur Antoine,Extra Yanjing,285.66,134,32
1634,Monsieur Antoine,Corona Extra,225.66,134,32
1635,Monsieur Antoine,Purple Rain,745.66,134,32
1636,Monsieur Antoine,Diet Pepsi,595.66,134,32
1637,Monsieur Antoine,Busch,175.66,134,32
1638,Monsieur Antoine,Coors Banquet,345.66,134,32
1639,Monsieur Antoine,Chicken Pot Pie,475.66,134,32
1640,Monsieur Antoine,Miller Lite,235.66,134,32
1641,Monsieur Antoine,Fish & Chip,425.66,134,32
1642,Monsieur Antoine,Bulleit 10YR,735.66,134,32
1082,Il Fornaio,Chicken Pot Pie,473.81,182,32
1083,Il Fornaio,Icehouse,363.81,182,32
1084,Il Fornaio,Coors Light,253.81,182,32
1085,Il Fornaio,Busch Light,183.81,182,32
1086,Il Fornaio,Nachos,33.81,182,32
1087,Il Fornaio,French fries,13.81,182,32
1088,Il Fornaio,Heineken,163.81,182,32
1089,Il Fornaio,Chicken Buger,443.81,182,32
1090,Il Fornaio,Keystone Light,153.81,182,32
1091,Il Fornaio,Busch,173.81,182,32
1092,Il Fornaio,Coca Cola,553.81,182,32
1093,Il Fornaio,Lamb Chops,543.81,182,32
1094,Il Fornaio,Tater Tots,403.81,182,32
395,Blue Tattoo,Jameson,716.29,198,32
396,Blue Tattoo,Coors Banquet,346.29,198,32
397,Blue Tattoo,Wings,46.29,198,32
398,Blue Tattoo,Diet Pepsi,596.29,198,32
399,Blue Tattoo,Pancakes,496.29,198,32
400,Blue Tattoo,Fanta,616.29,198,32
401,Blue Tattoo,Keystone Light,156.29,198,32
402,Blue Tattoo,French fries,16.29,198,32
403,Blue Tattoo,Corpse Reviver 212,706.29,198,32
404,Blue Tattoo,Tsingtao,296.29,198,32
405,Blue Tattoo,Bud Ice,126.29,198,32
406,Blue Tattoo,Cheesecake eggrolls,456.29,198,32
696,CRISTINA'S ITALIAN RISTORANTE,Wings,48.05,236,32
697,CRISTINA'S ITALIAN RISTORANTE,Pancakes,498.05,236,32
698,CRISTINA'S ITALIAN RISTORANTE,Chicken Buger,448.05,236,32
699,CRISTINA'S ITALIAN RISTORANTE,Mello Yello,628.05,236,32
700,CRISTINA'S ITALIAN RISTORANTE,Dos Equis,338.05,236,32
701,CRISTINA'S ITALIAN RISTORANTE,Quesadillas,68.05,236,32
702,CRISTINA'S ITALIAN RISTORANTE,Iresh Breakfast,518.05,236,32
703,CRISTINA'S ITALIAN RISTORANTE,Cheesecake eggrolls,458.05,236,32
704,CRISTINA'S ITALIAN RISTORANTE,Busch,178.05,236,32
2428,The Blank Club,Onion rings,89.61,86,33
2429,The Blank Club,Steel Reserve,419.61,86,33
2430,The Blank Club,Wings,109.61,86,33
2431,The Blank Club,Bulleit 10YR,799.61,86,33
2432,The Blank Club,Corona Extra,289.61,86,33
2433,The Blank Club,Cheesecake eggrolls,519.61,86,33
2434,The Blank Club,Diet Dr Pepper,669.61,86,33
2435,The Blank Club,Bud Ice,189.61,86,33
2436,The Blank Club,Icehouse,429.61,86,33
2437,The Blank Club,Lamb Chops,609.61,86,33
2438,The Blank Club,Modelo Especial,269.61,86,33
2439,The Blank Club,Farro Salad,149.61,86,33
2129,SHANGHAI VILLAGE,Pastrami Hash,573.35,90,33
2130,SHANGHAI VILLAGE,Bulleit 10YR,773.35,90,33
2131,SHANGHAI VILLAGE,Omelet,563.35,90,33
2132,SHANGHAI VILLAGE,Quesadillas,103.35,90,33
2133,SHANGHAI VILLAGE,Extra Yanjing,323.35,90,33
2134,SHANGHAI VILLAGE,Prosscco,723.35,90,33
2135,SHANGHAI VILLAGE,Milestones,733.35,90,33
2136,SHANGHAI VILLAGE,Chicken Pot Pie,513.35,90,33
2137,SHANGHAI VILLAGE,Michelob Ultra,253.35,90,33
2138,SHANGHAI VILLAGE,Fried Pickles,453.35,90,33
2139,SHANGHAI VILLAGE,Artichoke dip,113.35,90,33
1106,J N K BEER & WINE,Monster,643.81,99,33
1107,J N K BEER & WINE,Milestones,693.81,99,33
1108,J N K BEER & WINE,Prosscco,683.81,99,33
1109,J N K BEER & WINE,Natural Ice,103.81,99,33
1110,J N K BEER & WINE,Mountain Dew,573.81,99,33
1111,J N K BEER & WINE,Omelet,523.81,99,33
1112,J N K BEER & WINE,Budweiser,243.81,99,33
1113,J N K BEER & WINE,Modelo Especial,203.81,99,33
1114,J N K BEER & WINE,Rose,663.81,99,33
1115,J N K BEER & WINE,Mello Yello,623.81,99,33
1116,J N K BEER & WINE,Pepsi-Cola,563.81,99,33
1117,J N K BEER & WINE,Corona Extra,223.81,99,33
1544,MELLOW MUSHROOM,Red,654.53,217,33
1545,MELLOW MUSHROOM,Sprite,584.53,217,33
1546,MELLOW MUSHROOM,French Toast,484.53,217,33
1547,MELLOW MUSHROOM,Cheese Buger,434.53,217,33
1548,MELLOW MUSHROOM,Bud Light,264.53,217,33
1549,MELLOW MUSHROOM,Bakers,724.53,217,33
1550,MELLOW MUSHROOM,Stella Artois,134.53,217,33
1551,MELLOW MUSHROOM,Natural Light,194.53,217,33
1552,MELLOW MUSHROOM,Artichoke dip,74.53,217,33
1553,MELLOW MUSHROOM,Iresh Breakfast,514.53,217,33
1343,Le Sherry Butt,Keystone Light,154.81,9,34
1344,Le Sherry Butt,Mil’s Best Ice,384.81,9,34
1345,Le Sherry Butt,Quesadillas,64.81,9,34
1346,Le Sherry Butt,Bud Light,264.81,9,34
1347,Le Sherry Butt,PEARLRIVER,304.81,9,34
1348,Le Sherry Butt,Bulleit 10YR,734.81,9,34
1349,Le Sherry Butt,Corpse Reviver 212,704.81,9,34
1350,Le Sherry Butt,Milestones,694.81,9,34
1351,Le Sherry Butt,French Toast,484.81,9,34
1352,Le Sherry Butt,French fries,14.81,9,34
1353,Le Sherry Butt,Dos Equis,334.81,9,34
132,AY! JALISCO,Farro Salad,80.26,44,34
133,AY! JALISCO,Modelo Especial,200.26,44,34
134,AY! JALISCO,Icehouse,360.26,44,34
135,AY! JALISCO,Bulleit 10YR,730.26,44,34
136,AY! JALISCO,Sprite,580.26,44,34
137,AY! JALISCO,Omelet,520.26,44,34
138,AY! JALISCO,Corona Extra,220.26,44,34
139,AY! JALISCO,Jameson,710.26,44,34
140,AY! JALISCO,Cheesecake eggrolls,450.26,44,34
141,AY! JALISCO,Fish & Chip,420.26,44,34
142,AY! JALISCO,Chicken Pot Pie,470.26,44,34
143,AY! JALISCO,Natural Light,190.26,44,34
144,AY! JALISCO II,Fried Pickles,410.26,162,34
145,AY! JALISCO II,Strawberry Cheesecak,460.26,162,34
146,AY! JALISCO II,7 Up,630.26,162,34
147,AY! JALISCO II,Miller Lite,230.26,162,34
148,AY! JALISCO II,Wings,40.26,162,34
149,AY! JALISCO II,Heineken,160.26,162,34
150,AY! JALISCO II,Lamb Chops,540.26,162,34
151,AY! JALISCO II,Mil’s Best Ice,380.26,162,34
152,AY! JALISCO II,Corona Light,370.26,162,34
153,AY! JALISCO II,Monster,640.26,162,34
154,AY! JALISCO II,Pabst Blue Ribbon,110.26,162,34
155,AY! JALISCO II,Purple Rain,740.26,162,34
108,ATTMAN'S BAR & GRILL,Lamb Chops,548.45,138,35
109,ATTMAN'S BAR & GRILL,Sprite,588.45,138,35
110,ATTMAN'S BAR & GRILL,Corona Extra,228.45,138,35
111,ATTMAN'S BAR & GRILL,Cheese Buger,438.45,138,35
112,ATTMAN'S BAR & GRILL,Red,658.45,138,35
113,ATTMAN'S BAR & GRILL,French Toast,488.45,138,35
114,ATTMAN'S BAR & GRILL,Guinness,398.45,138,35
115,ATTMAN'S BAR & GRILL,Monster,648.45,138,35
116,ATTMAN'S BAR & GRILL,Fried Pickles,418.45,138,35
117,ATTMAN'S BAR & GRILL,Mozzarella sticks,58.45,138,35
118,ATTMAN'S BAR & GRILL,Yuengling Lager,318.45,138,35
119,ATTMAN'S BAR & GRILL,PEARLRIVER,308.45,138,35
2162,SIU'S ASIAN BISTRO,Chicken Buger,456.2,172,35
2163,SIU'S ASIAN BISTRO,Corona Light,386.2,172,35
2164,SIU'S ASIAN BISTRO,Natural Ice,116.2,172,35
2165,SIU'S ASIAN BISTRO,Fanta,626.2,172,35
2166,SIU'S ASIAN BISTRO,Tater Tots,416.2,172,35
2167,SIU'S ASIAN BISTRO,Heineken,176.2,172,35
2168,SIU'S ASIAN BISTRO,PEARLRIVER,316.2,172,35
2169,SIU'S ASIAN BISTRO,Pancakes,506.2,172,35
2170,SIU'S ASIAN BISTRO,White,686.2,172,35
2171,SIU'S ASIAN BISTRO,Wings,56.2,172,35
2172,SIU'S ASIAN BISTRO,Keystone Light,166.2,172,35
2594,The Ship and Whale,Coors Banquet,410.29,243,35
2595,The Ship and Whale,White,740.29,243,35
2596,The Ship and Whale,Pabst Blue Ribbon,180.29,243,35
2597,The Ship and Whale,Busch Light,250.29,243,35
2598,The Ship and Whale,Mountain Dew,640.29,243,35
2599,The Ship and Whale,Diet Pepsi,660.29,243,35
2600,The Ship and Whale,Chicken Buger,510.29,243,35
2601,The Ship and Whale,Nachos,100.29,243,35
2602,The Ship and Whale,Natural Ice,170.29,243,35
2603,The Ship and Whale,Fanta,680.29,243,35
2604,The Ship and Whale,French fries,80.29,243,35
1,A.P. Stump's,Monster,644.39,249,35
2,A.P. Stump's,French Toast,484.39,249,35
3,A.P. Stump's,Wings,44.39,249,35
4,A.P. Stump's,Miller Lite,234.39,249,35
5,A.P. Stump's,Pancakes,494.39,249,35
