ItemID,Bar,License,Item,Price
1330,"Le CopperBay",146626-5681,"Michelob Ultra",214.81
1331,"Le CopperBay",146626-5681,"Steel Reserve",354.81
1332,"Le Mary Céleste",498082-1021,Sprite,584.81
1333,"Le Mary Céleste",498082-1021,"Miller Lite",234.81
1334,"Le Mary Céleste",498082-1021,"Pastrami Hash",534.81
1335,"Le Mary Céleste",498082-1021,"Mountain Dew",574.81
1336,"Le Mary Céleste",498082-1021,"Yuengling Lager",314.81
1337,"Le Mary Céleste",498082-1021,Budweiser,244.81
1338,"Le Mary Céleste",498082-1021,"Cheese Buger",434.81
1339,"Le Mary Céleste",498082-1021,Tsingtao,294.81
1340,"Le Mary Céleste",498082-1021,"Pabst Blue Ribbon",114.81
1341,"Le Mary Céleste",498082-1021,Busch,174.81
1342,"Le Mary Céleste",498082-1021,"Busch Light",184.81
1343,"Le Sherry Butt",024478-0706,"Keystone Light",154.81
1344,"Le Sherry Butt",024478-0706,"Mil’s Best Ice",384.81
1345,"Le Sherry Butt",024478-0706,Quesadillas,64.81
1346,"Le Sherry Butt",024478-0706,"Bud Light",264.81
1347,"Le Sherry Butt",024478-0706,PEARLRIVER,304.81
1348,"Le Sherry Butt",024478-0706,"Bulleit 10YR",734.81
1349,"Le Sherry Butt",024478-0706,"Corpse Reviver 212",704.81
1350,"Le Sherry Butt",024478-0706,Milestones,694.81
1351,"Le Sherry Butt",024478-0706,"French Toast",484.81
1352,"Le Sherry Butt",024478-0706,"French fries",14.81
1353,"Le Sherry Butt",024478-0706,"Dos Equis",334.81
1354,"Le Syndicat",555889-1650,"Stella Artois",134.81
1355,"Le Syndicat",555889-1650,"Chicken Buger",444.81
1356,"Le Syndicat",555889-1650,Fanta,614.81
1357,"Le Syndicat",555889-1650,"Fish & Chip",424.81
1358,"Le Syndicat",555889-1650,"Natural Light",194.81
1359,"Le Syndicat",555889-1650,"Mozzarella sticks",54.81
1360,"Le Syndicat",555889-1650,"Bud Ice",124.81
1361,"Le Syndicat",555889-1650,"Corona Extra",224.81
1362,"Le Syndicat",555889-1650,"Tater Tots",404.81
1363,"Le Syndicat",555889-1650,Icehouse,364.81
1364,"Le Syndicat",555889-1650,"Coca Cola",554.81
1376,"Les Trois 8",066016-1696,Wings,47.32
1377,"Les Trois 8",066016-1696,"Mil’s Best Ice",387.32
1378,"Les Trois 8",066016-1696,"Pabst Blue Ribbon",117.32
1379,"Les Trois 8",066016-1696,"Yuengling Lager",317.32
1380,"Les Trois 8",066016-1696,"Natural Light",197.32
1381,"Les Trois 8",066016-1696,"Chicken Pot Pie",477.32
1382,"Les Trois 8",066016-1696,"Stella Artois",137.32
1383,"Les Trois 8",066016-1696,"Fish & Chip",427.32
1384,"Les Trois 8",066016-1696,"Bud Light",267.32
1385,"Les Trois 8",066016-1696,"Chicken Buger",447.32
1386,"Les Trois 8",066016-1696,Prosscco,687.32
1387,"Little Red Door",837313-9248,Fanta,617.32
1388,"Little Red Door",837313-9248,Red,657.32
1389,"Little Red Door",837313-9248,"Tater Tots",407.32
1390,"Little Red Door",837313-9248,"Steel Reserve",357.32
1391,"Little Red Door",837313-9248,"Keystone Light",157.32
1392,"Little Red Door",837313-9248,Tsingtao,297.32
1393,"Little Red Door",837313-9248,"Michelob Ultra",217.32
1394,"Little Red Door",837313-9248,"Coors Light",257.32
1395,"Little Red Door",837313-9248,"Diet Dr Pepper",607.32
1396,"Little Red Door",837313-9248,Monster,647.32
1397,"Little Red Door",837313-9248,Jameson,717.32
1398,"LOCK 72 KITCHEN & BAR",797572-9430,Pepsi-Cola,567.32
1399,"LOCK 72 KITCHEN & BAR",797572-9430,"Diet Pepsi",597.32
1400,"LOCK 72 KITCHEN & BAR",797572-9430,"Lamb Chops",547.32
1401,"LOCK 72 KITCHEN & BAR",797572-9430,"French fries",17.32
1402,"LOCK 72 KITCHEN & BAR",797572-9430,Heineken,167.32
1403,"LOCK 72 KITCHEN & BAR",797572-9430,"Modelo Especial",207.32
1404,"LOCK 72 KITCHEN & BAR",797572-9430,"Bulleit 10YR",737.32
1405,"LOCK 72 KITCHEN & BAR",797572-9430,"Purple Rain",747.32
1406,"LOCK 72 KITCHEN & BAR",797572-9430,"Mozzarella sticks",57.32
1407,"LOCK 72 KITCHEN & BAR",797572-9430,"Corona Extra",227.32
1408,"LOCK 72 KITCHEN & BAR",797572-9430,Omelet,527.32
1409,"Long Bar",395573-9457,Milestones,697.32
1410,"Long Bar",395573-9457,"Mountain Dew",577.32
1411,"Long Bar",395573-9457,"Pastrami Hash",537.32
1412,"Long Bar",395573-9457,"Coca Cola",557.32
1413,"Long Bar",395573-9457,"Bud Ice",127.32
1414,"Long Bar",395573-9457,"Busch Light",187.32
1415,"Long Bar",395573-9457,"Cheesecake eggrolls",457.32
1416,"Long Bar",395573-9457,"Coors Banquet",347.32
1417,"Long Bar",395573-9457,White,677.32
1418,"Long Bar",395573-9457,Steak,507.32
1419,"Long Bar",395573-9457,"Miller Lite",237.32
1420,"LONGHORN STEAKHOUSE",039890-9002,"Farro Salad",86.97
1421,"LONGHORN STEAKHOUSE",039890-9002,"7 Up",636.97
1422,"LONGHORN STEAKHOUSE",039890-9002,"Diet Dr Pepper",606.97
1423,"LONGHORN STEAKHOUSE",039890-9002,Snow,276.97
1424,"LONGHORN STEAKHOUSE",039890-9002,Red,656.97
1425,"LONGHORN STEAKHOUSE",039890-9002,"Natural Light",196.97
1426,"LONGHORN STEAKHOUSE",039890-9002,"Stella Artois",136.97
1427,"LONGHORN STEAKHOUSE",039890-9002,"French Toast",486.97
1428,"LONGHORN STEAKHOUSE",039890-9002,"Corona Light",376.97
1429,"LONGHORN STEAKHOUSE",039890-9002,"Cheese Buger",436.97
1430,"LONGHORN STEAKHOUSE",039890-9002,Wings,46.97
1431,"Lord John Russell Pub",804154-3375,Omelet,526.97
1432,"Lord John Russell Pub",804154-3375,Fanta,616.97
1433,"Lord John Russell Pub",804154-3375,"Chicken Pot Pie",476.97
1434,"Lord John Russell Pub",804154-3375,Busch,176.97
1435,"Lord John Russell Pub",804154-3375,"Pabst Blue Ribbon",116.97
1436,"Lord John Russell Pub",804154-3375,"Corpse Reviver 212",706.97
1437,"Lord John Russell Pub",804154-3375,"Mello Yello",626.97
1438,"Lord John Russell Pub",804154-3375,"Bud Ice",126.97
1439,"Lord John Russell Pub",804154-3375,"Extra Yanjing",286.97
1440,"Lord John Russell Pub",804154-3375,Steak,506.97
1441,"Lord John Russell Pub",804154-3375,"Yuengling Lager",316.97
1442,"LOS CHORROS RESTAURANT",637478-3600,"Fish & Chip",426.97
1443,"LOS CHORROS RESTAURANT",637478-3600,"Miller High Life",146.97
1444,"LOS CHORROS RESTAURANT",637478-3600,Icehouse,366.97
1445,"LOS CHORROS RESTAURANT",637478-3600,Pancakes,496.97
1446,"LOS CHORROS RESTAURANT",637478-3600,"Iresh Breakfast",516.97
1447,"LOS CHORROS RESTAURANT",637478-3600,"Steel Reserve",356.97
1448,"LOS CHORROS RESTAURANT",637478-3600,"Busch Light",186.97
1449,"LOS CHORROS RESTAURANT",637478-3600,"Natural Ice",106.97
1450,"LOS CHORROS RESTAURANT",637478-3600,Prosscco,686.97
1451,"LOS CHORROS RESTAURANT",637478-3600,"Bulleit 10YR",736.97
1452,"LOS CHORROS RESTAURANT",637478-3600,Milestones,696.97
1453,"LOS CHORROS RESTAURANT",637478-3600,Jameson,716.97
1454,"LOS COBANOS RESTAURANT",312938-5286,"Purple Rain",746.97
1455,"LOS COBANOS RESTAURANT",312938-5286,"Coca Cola",556.97
1456,"LOS COBANOS RESTAURANT",312938-5286,Sprite,586.97
1457,"LOS COBANOS RESTAURANT",312938-5286,"Diet Pepsi",596.97
1458,"LOS COBANOS RESTAURANT",312938-5286,Rose,666.97
1459,"LOS COBANOS RESTAURANT",312938-5286,"Modelo Especial",206.97
1460,"LOS COBANOS RESTAURANT",312938-5286,"Artichoke dip",76.97
1461,"LOS COBANOS RESTAURANT",312938-5286,"Dos Equis",336.97
1462,"LOS COBANOS RESTAURANT",312938-5286,"Coors Light",256.97
1463,"LOS COBANOS RESTAURANT",312938-5286,"Pastrami Hash",536.97
1464,"LOS COBANOS RESTAURANT",312938-5286,Monster,646.97
1465,"L'Ours Bar",402911-2895,"Strawberry Cheesecake",466.97
1466,"L'Ours Bar",402911-2895,"Michelob Ultra",216.97
1467,"L'Ours Bar",402911-2895,"Onion rings",26.97
1468,"L'Ours Bar",402911-2895,"Fried Pickles",416.97
1469,"L'Ours Bar",402911-2895,"Cheesecake eggrolls",456.97
1470,"L'Ours Bar",402911-2895,"Chicken Buger",446.97
1471,"L'Ours Bar",402911-2895,"Mozzarella sticks",56.97
1472,"L'Ours Bar",402911-2895,Budweiser,246.97
1473,"L'Ours Bar",402911-2895,Heineken,166.97
1474,"L'Ours Bar",402911-2895,"Corona Extra",226.97
1475,"L'Ours Bar",402911-2895,"Mil’s Best Ice",386.97
1476,M&BZ,474140-4315,"Bud Light",263.26
1477,M&BZ,474140-4315,"Cheese Buger",433.26
1478,M&BZ,474140-4315,"Strawberry Cheesecake",463.26
1479,M&BZ,474140-4315,"French fries",13.26
1480,M&BZ,474140-4315,"Corona Extra",223.26
1481,M&BZ,474140-4315,"Michelob Ultra",213.26
1482,M&BZ,474140-4315,"Miller Lite",233.26
1483,M&BZ,474140-4315,"Mountain Dew",573.26
1484,M&BZ,474140-4315,Snow,273.26
1485,M&BZ,474140-4315,Prosscco,683.26
1486,M&BZ,474140-4315,"Corpse Reviver 212",703.26
1487,M&BZ,474140-4315,"Farro Salad",83.26
1488,"MAMA WOK",975515-0035,"Fried Pickles",413.26
1489,"MAMA WOK",975515-0035,"Chicken Buger",443.26
1490,"MAMA WOK",975515-0035,"7 Up",633.26
1491,"MAMA WOK",975515-0035,Bakers,723.26
1492,"MAMA WOK",975515-0035,"Pabst Blue Ribbon",113.26
1493,"MAMA WOK",975515-0035,"Corona Light",373.26
1494,"MAMA WOK",975515-0035,"Mil’s Best Ice",383.26
1495,"MAMA WOK",975515-0035,"Busch Light",183.26
1496,"MAMA WOK",975515-0035,"Mozzarella sticks",53.26
1497,"MAMA WOK",975515-0035,Tsingtao,293.26
1498,"MAMA WOK",975515-0035,Omelet,523.26
1499,"MAMA WOK",975515-0035,"Mello Yello",623.26
1500,"MAMMA LENA",287813-8268,"Chicken Pot Pie",473.26
1501,"MAMMA LENA",287813-8268,"Onion rings",23.26
1502,"MAMMA LENA",287813-8268,Steak,503.26
1503,"MAMMA LENA",287813-8268,Pepsi-Cola,563.26
1504,"MAMMA LENA",287813-8268,"Coors Banquet",343.26
1505,"MAMMA LENA",287813-8268,White,673.26
1506,"MAMMA LENA",287813-8268,"Lamb Chops",543.26
1507,"MAMMA LENA",287813-8268,Red,653.26
1508,"MAMMA LENA",287813-8268,"Tater Tots",403.26
1509,"MAMMA LENA",287813-8268,"Natural Light",193.26
1510,"MAMMA LUCIA",825954-1152,Milestones,693.26
1511,"MAMMA LUCIA",825954-1152,"Yuengling Lager",313.26
1512,"MAMMA LUCIA",825954-1152,PEARLRIVER,303.26
1513,"MAMMA LUCIA",825954-1152,"Bud Ice",123.26
1514,"MAMMA LUCIA",825954-1152,"Steel Reserve",353.26
1515,"MAMMA LUCIA",825954-1152,"Natural Ice",103.26
1516,"MAMMA LUCIA",825954-1152,"Iresh Breakfast",513.26
1517,"MAMMA LUCIA",825954-1152,Guinness,393.26
1518,"MAMMA LUCIA",825954-1152,"Coca Cola",553.26
1519,"MAMMA LUCIA",825954-1152,Budweiser,243.26
1520,"MAMMA LUCIA",825954-1152,"Diet Pepsi",593.26
1521,"Mandy's Apothecary Irish Pub",036932-8331,"Keystone Light",153.26
1522,"Mandy's Apothecary Irish Pub",036932-8331,"Extra Yanjing",283.26
1523,"Mandy's Apothecary Irish Pub",036932-8331,Jameson,713.26
1524,"Mandy's Apothecary Irish Pub",036932-8331,Icehouse,363.26
1525,"Mandy's Apothecary Irish Pub",036932-8331,Nachos,33.26
1526,"Mandy's Apothecary Irish Pub",036932-8331,Wings,43.26
1527,"Mandy's Apothecary Irish Pub",036932-8331,"Bulleit 10YR",733.26
1528,"Mandy's Apothecary Irish Pub",036932-8331,"Stella Artois",133.26
1529,"Mandy's Apothecary Irish Pub",036932-8331,"Coors Light",253.26
1530,"Mandy's Apothecary Irish Pub",036932-8331,Pancakes,493.26
1531,"Mandy's Apothecary Irish Pub",036932-8331,"Cheesecake eggrolls",453.26
1532,"Mandy's Apothecary Irish Pub",036932-8331,Busch,173.26
1533,"MAPLE BEER AND WINE",624171-7682,White,674.53
1534,"MAPLE BEER AND WINE",624171-7682,"Tater Tots",404.53
1535,"MAPLE BEER AND WINE",624171-7682,"Mountain Dew",574.53
1536,"MAPLE BEER AND WINE",624171-7682,"Corpse Reviver 212",704.53
1537,"MAPLE BEER AND WINE",624171-7682,Wings,44.53
1538,"MAPLE BEER AND WINE",624171-7682,"Purple Rain",744.53
1539,"MAPLE BEER AND WINE",624171-7682,"French fries",14.53
1540,"MAPLE BEER AND WINE",624171-7682,"Corona Extra",224.53
1541,"MAPLE BEER AND WINE",624171-7682,Milestones,694.53
1542,"MAPLE BEER AND WINE",624171-7682,"Bulleit 10YR",734.53
1543,"MAPLE BEER AND WINE",624171-7682,"Natural Ice",104.53
1544,"MELLOW MUSHROOM",826547-8266,Red,654.53
1545,"MELLOW MUSHROOM",826547-8266,Sprite,584.53
1546,"MELLOW MUSHROOM",826547-8266,"French Toast",484.53
1547,"MELLOW MUSHROOM",826547-8266,"Cheese Buger",434.53
1548,"MELLOW MUSHROOM",826547-8266,"Bud Light",264.53
1549,"MELLOW MUSHROOM",826547-8266,Bakers,724.53
1550,"MELLOW MUSHROOM",826547-8266,"Stella Artois",134.53
1551,"MELLOW MUSHROOM",826547-8266,"Natural Light",194.53
1552,"MELLOW MUSHROOM",826547-8266,"Artichoke dip",74.53
1553,"MELLOW MUSHROOM",826547-8266,"Iresh Breakfast",514.53
1554,"METRO CLUB",289884-2378,"Strawberry Cheesecake",464.53
1555,"METRO CLUB",289884-2378,Nachos,34.53
1556,"METRO CLUB",289884-2378,"Miller Lite",234.53
1557,"METRO CLUB",289884-2378,Prosscco,684.53
1558,"METRO CLUB",289884-2378,Busch,174.53
1559,"METRO CLUB",289884-2378,"Modelo Especial",204.53
1560,"METRO CLUB",289884-2378,"Mil’s Best Ice",384.53
1561,"METRO CLUB",289884-2378,Steak,504.53
1562,"METRO CLUB",289884-2378,"Blue Moon",324.53
1563,"METRO CLUB",289884-2378,"Coors Light",254.53
1564,"METRO CLUB",289884-2378,Jameson,714.53
1565,"MIDDLE EAST CUISINE",682135-2579,"Fried Pickles",414.53
1566,"MIDDLE EAST CUISINE",682135-2579,"Farro Salad",84.53
1567,"MIDDLE EAST CUISINE",682135-2579,"Busch Light",184.53
1568,"MIDDLE EAST CUISINE",682135-2579,"Yuengling Lager",314.53
1569,"MIDDLE EAST CUISINE",682135-2579,Monster,644.53
1570,"MIDDLE EAST CUISINE",682135-2579,"Extra Yanjing",284.53
1571,"MIDDLE EAST CUISINE",682135-2579,"Mello Yello",624.53
1572,"MIDDLE EAST CUISINE",682135-2579,Rose,664.53
1573,"MIDDLE EAST CUISINE",682135-2579,"Coca Cola",554.53
1574,"MIDDLE EAST CUISINE",682135-2579,Pepsi-Cola,564.53
1575,"MIDDLE EAST CUISINE",682135-2579,Icehouse,364.53
1576,"MIDWAY PUB",589827-6299,Tsingtao,294.53
1577,"MIDWAY PUB",589827-6299,"Steel Reserve",354.53
1578,"MIDWAY PUB",589827-6299,"7 Up",634.53
1579,"MIDWAY PUB",589827-6299,"Pastrami Hash",534.53
1580,"MIDWAY PUB",589827-6299,"Diet Dr Pepper",604.53
1581,"MIDWAY PUB",589827-6299,"Fish & Chip",424.53
1582,"MIDWAY PUB",589827-6299,"Corona Light",374.53
1583,"MIDWAY PUB",589827-6299,Omelet,524.53
1584,"MIDWAY PUB",589827-6299,"Miller High Life",144.53
1585,"MIDWAY PUB",589827-6299,"Dos Equis",334.53
1586,"MIDWAY PUB",589827-6299,Quesadillas,64.53
1587,"MINERVA INDIAN CUISINE",636663-6196,"Diet Dr Pepper",605.66
1588,"MINERVA INDIAN CUISINE",636663-6196,"Lamb Chops",545.66
1589,"MINERVA INDIAN CUISINE",636663-6196,"Fried Pickles",415.66
1590,"MINERVA INDIAN CUISINE",636663-6196,"Natural Ice",105.66
1591,"MINERVA INDIAN CUISINE",636663-6196,White,675.66
1592,"MINERVA INDIAN CUISINE",636663-6196,Wings,45.66
1593,"MINERVA INDIAN CUISINE",636663-6196,"Onion rings",25.66
1594,"MINERVA INDIAN CUISINE",636663-6196,Prosscco,685.66
1595,"MINERVA INDIAN CUISINE",636663-6196,Steak,505.66
1596,"MINERVA INDIAN CUISINE",636663-6196,Icehouse,365.66
1597,"MIX BAR & GRILL",167553-1543,Heineken,165.66
1598,"MIX BAR & GRILL",167553-1543,Bakers,725.66
1599,"MIX BAR & GRILL",167553-1543,"Coors Light",255.66
1600,"MIX BAR & GRILL",167553-1543,Tsingtao,295.66
1601,"MIX BAR & GRILL",167553-1543,"Coca Cola",555.66
1602,"MIX BAR & GRILL",167553-1543,PEARLRIVER,305.66
1603,"MIX BAR & GRILL",167553-1543,"7 Up",635.66
1604,"MIX BAR & GRILL",167553-1543,Red,655.66
1605,"MIX BAR & GRILL",167553-1543,"Michelob Ultra",215.66
1606,"MIX BAR & GRILL",167553-1543,"Mountain Dew",575.66
1607,"MIX BAR & GRILL",167553-1543,"Farro Salad",85.66
1608,"MOBY DICK SEAFOOD",953947-6565,"Yuengling Lager",315.66
1609,"MOBY DICK SEAFOOD",953947-6565,Nachos,35.66
1610,"MOBY DICK SEAFOOD",953947-6565,"Cheese Buger",435.66
1611,"MOBY DICK SEAFOOD",953947-6565,Budweiser,245.66
1612,"MOBY DICK SEAFOOD",953947-6565,Sprite,585.66
1613,"MOBY DICK SEAFOOD",953947-6565,Jameson,715.66
1614,"MOBY DICK SEAFOOD",953947-6565,"Mello Yello",625.66
1615,"MOBY DICK SEAFOOD",953947-6565,"Modelo Especial",205.66
1616,"MOBY DICK SEAFOOD",953947-6565,"Dos Equis",335.66
1617,"MOBY DICK SEAFOOD",953947-6565,"Natural Light",195.66
1618,"MOBY DICK SEAFOOD",953947-6565,"Blue Moon",325.66
1619,"Molly Gwynn's",408783-4273,"French Toast",485.66
1620,"Molly Gwynn's",408783-4273,"Bud Light",265.66
1621,"Molly Gwynn's",408783-4273,Milestones,695.66
1622,"Molly Gwynn's",408783-4273,Pepsi-Cola,565.66
1623,"Molly Gwynn's",408783-4273,"Mozzarella sticks",55.66
1624,"Molly Gwynn's",408783-4273,"Pastrami Hash",535.66
1625,"Molly Gwynn's",408783-4273,Quesadillas,65.66
1626,"Molly Gwynn's",408783-4273,"Keystone Light",155.66
1627,"Molly Gwynn's",408783-4273,Monster,645.66
1628,"Molly Gwynn's",408783-4273,"Artichoke dip",75.66
1629,"Molly Gwynn's",408783-4273,"Chicken Buger",445.66
1630,"Molly Gwynn's",408783-4273,Rose,665.66
1631,"Monsieur Antoine",522107-1714,Guinness,395.66
1632,"Monsieur Antoine",522107-1714,"Corpse Reviver 212",705.66
1633,"Monsieur Antoine",522107-1714,"Extra Yanjing",285.66
1634,"Monsieur Antoine",522107-1714,"Corona Extra",225.66
1635,"Monsieur Antoine",522107-1714,"Purple Rain",745.66
1636,"Monsieur Antoine",522107-1714,"Diet Pepsi",595.66
1637,"Monsieur Antoine",522107-1714,Busch,175.66
1638,"Monsieur Antoine",522107-1714,"Coors Banquet",345.66
1639,"Monsieur Antoine",522107-1714,"Chicken Pot Pie",475.66
1640,"Monsieur Antoine",522107-1714,"Miller Lite",235.66
1641,"Monsieur Antoine",522107-1714,"Fish & Chip",425.66
1642,"Monsieur Antoine",522107-1714,"Bulleit 10YR",735.66
1643,Moonshiner,807305-7500,"Fried Pickles",419.29
1644,Moonshiner,807305-7500,"Tater Tots",409.29
1645,Moonshiner,807305-7500,"Coors Banquet",349.29
1646,Moonshiner,807305-7500,"Stella Artois",139.29
1647,Moonshiner,807305-7500,"Purple Rain",749.29
1648,Moonshiner,807305-7500,"Dos Equis",339.29
1649,Moonshiner,807305-7500,Pepsi-Cola,569.29
1650,Moonshiner,807305-7500,"Bud Ice",129.29
1651,Moonshiner,807305-7500,"Coors Light",259.29
1652,Moonshiner,807305-7500,"Natural Light",199.29
1653,Moonshiner,807305-7500,"Miller Lite",239.29
1654,Moonshiner,807305-7500,White,679.29
1655,"MRS. K'S TOLL HOUSE",204463-2632,Guinness,399.29
1656,"MRS. K'S TOLL HOUSE",204463-2632,"Pastrami Hash",539.29
1657,"MRS. K'S TOLL HOUSE",204463-2632,"Blue Moon",329.29
1658,"MRS. K'S TOLL HOUSE",204463-2632,"Mountain Dew",579.29
1659,"MRS. K'S TOLL HOUSE",204463-2632,"Extra Yanjing",289.29
1660,"MRS. K'S TOLL HOUSE",204463-2632,Heineken,169.29
1661,"MRS. K'S TOLL HOUSE",204463-2632,"Cheesecake eggrolls",459.29
1662,"MRS. K'S TOLL HOUSE",204463-2632,"Artichoke dip",79.29
1663,"MRS. K'S TOLL HOUSE",204463-2632,"Bud Light",269.29
1664,"MRS. K'S TOLL HOUSE",204463-2632,"Busch Light",189.29
1665,"MRS. K'S TOLL HOUSE",204463-2632,"Miller High Life",149.29
1666,"MRS. K'S TOLL HOUSE",204463-2632,"Corona Extra",229.29
1667,Neko,097147-8367,Prosscco,689.29
1668,Neko,097147-8367,Tsingtao,299.29
1669,Neko,097147-8367,Wings,49.29
1670,Neko,097147-8367,Nachos,39.29
1671,Neko,097147-8367,"Chicken Pot Pie",479.29
1672,Neko,097147-8367,"Chicken Buger",449.29
1673,Neko,097147-8367,"Keystone Light",159.29
1674,Neko,097147-8367,Steak,509.29
1675,Neko,097147-8367,Fanta,619.29
1676,Neko,097147-8367,"Diet Dr Pepper",609.29
1677,Neko,097147-8367,PEARLRIVER,309.29
1678,Neko,097147-8367,"Fish & Chip",429.29
1679,N-EUROMART,913546-5087,Rose,669.29
1680,N-EUROMART,913546-5087,Bakers,729.29
1681,N-EUROMART,913546-5087,Icehouse,369.29
1682,N-EUROMART,913546-5087,"Corona Light",379.29
1683,N-EUROMART,913546-5087,"Cheese Buger",439.29
1684,N-EUROMART,913546-5087,"Mello Yello",629.29
1685,N-EUROMART,913546-5087,"Mozzarella sticks",59.29
1686,N-EUROMART,913546-5087,"7 Up",639.29
1687,N-EUROMART,913546-5087,Busch,179.29
1688,N-EUROMART,913546-5087,"Iresh Breakfast",519.29
1689,N-EUROMART,913546-5087,"Strawberry Cheesecake",469.29
1690,N-EUROMART,913546-5087,Milestones,699.29
1691,"NEW VILLAGE RESTAURANT",034706-7472,Snow,279.29
1692,"NEW VILLAGE RESTAURANT",034706-7472,"Corpse Reviver 212",709.29
1693,"NEW VILLAGE RESTAURANT",034706-7472,"Diet Pepsi",599.29
1694,"NEW VILLAGE RESTAURANT",034706-7472,Quesadillas,69.29
1695,"NEW VILLAGE RESTAURANT",034706-7472,"Michelob Ultra",219.29
1696,"NEW VILLAGE RESTAURANT",034706-7472,"Lamb Chops",549.29
1697,"NEW VILLAGE RESTAURANT",034706-7472,Monster,649.29
1698,"NEW VILLAGE RESTAURANT",034706-7472,Red,659.29
1699,"NEW VILLAGE RESTAURANT",034706-7472,Budweiser,249.29
1700,"NEW VILLAGE RESTAURANT",034706-7472,Jameson,719.29
1701,"NEW VILLAGE RESTAURANT",034706-7472,"Yuengling Lager",319.29
1702,"NEWS EXPRESS",615857-5438,Steak,502.32
1703,"NEWS EXPRESS",615857-5438,Nachos,32.32
1704,"NEWS EXPRESS",615857-5438,"Keystone Light",152.32
1705,"NEWS EXPRESS",615857-5438,"Mello Yello",622.32
1706,"NEWS EXPRESS",615857-5438,Heineken,162.32
1707,"NEWS EXPRESS",615857-5438,Wings,42.32
1708,"NEWS EXPRESS",615857-5438,"Pabst Blue Ribbon",112.32
1709,"NEWS EXPRESS",615857-5438,"Pastrami Hash",532.32
1710,"NEWS EXPRESS",615857-5438,"Corona Light",372.32
1711,"NEWS EXPRESS",615857-5438,"Onion rings",22.32
1712,"NEWS EXPRESS",615857-5438,"Chicken Pot Pie",472.32
1713,"NEWS EXPRESS",615857-5438,"Mozzarella sticks",52.32
1714,"Ninetyeight Bar & Lounge",023694-3510,"Corona Extra",222.32
1715,"Ninetyeight Bar & Lounge",023694-3510,"7 Up",632.32
1716,"Ninetyeight Bar & Lounge",023694-3510,"Coors Light",252.32
1717,"Ninetyeight Bar & Lounge",023694-3510,Guinness,392.32
1718,"Ninetyeight Bar & Lounge",023694-3510,"Miller High Life",142.32
1719,"Ninetyeight Bar & Lounge",023694-3510,"Diet Dr Pepper",602.32
1720,"Ninetyeight Bar & Lounge",023694-3510,"Steel Reserve",352.32
1721,"Ninetyeight Bar & Lounge",023694-3510,"Bulleit 10YR",732.32
1722,"Ninetyeight Bar & Lounge",023694-3510,Snow,272.32
1723,"Ninetyeight Bar & Lounge",023694-3510,"Cheese Buger",432.32
1724,"Ninetyeight Bar & Lounge",023694-3510,Pepsi-Cola,562.32
1725,"NORMANDIE FARM RESTAURANT",604511-6289,"Diet Pepsi",592.32
1726,"NORMANDIE FARM RESTAURANT",604511-6289,"Dos Equis",332.32
1727,"NORMANDIE FARM RESTAURANT",604511-6289,"Michelob Ultra",212.32
1728,"NORMANDIE FARM RESTAURANT",604511-6289,Sprite,582.32
1729,"NORMANDIE FARM RESTAURANT",604511-6289,"Coors Banquet",342.32
1730,"NORMANDIE FARM RESTAURANT",604511-6289,"Strawberry Cheesecake",462.32
1731,"NORMANDIE FARM RESTAURANT",604511-6289,"Yuengling Lager",312.32
1732,"NORMANDIE FARM RESTAURANT",604511-6289,White,672.32
1733,"NORMANDIE FARM RESTAURANT",604511-6289,"Artichoke dip",72.32
1734,"NORMANDIE FARM RESTAURANT",604511-6289,"Stella Artois",132.32
1735,"OLAZZO RESTAURANT",544976-6244,"Natural Light",192.32
1736,"OLAZZO RESTAURANT",544976-6244,"Bud Ice",122.32
1737,"OLAZZO RESTAURANT",544976-6244,"Natural Ice",102.32
1738,"OLAZZO RESTAURANT",544976-6244,Rose,662.32
1739,"OLAZZO RESTAURANT",544976-6244,"Extra Yanjing",282.32
1740,"OLAZZO RESTAURANT",544976-6244,"Lamb Chops",542.32
1741,"OLAZZO RESTAURANT",544976-6244,Bakers,722.32
1742,"OLAZZO RESTAURANT",544976-6244,Omelet,522.32
1743,"OLAZZO RESTAURANT",544976-6244,"Bud Light",262.32
1744,"OLAZZO RESTAURANT",544976-6244,"Mil’s Best Ice",382.32
1745,"OLAZZO RESTAURANT",544976-6244,"Cheesecake eggrolls",452.32
1746,"OLD TOWN POUR HOUSE",722716-4519,"Purple Rain",742.32
1747,"OLD TOWN POUR HOUSE",722716-4519,Milestones,692.32
1748,"OLD TOWN POUR HOUSE",722716-4519,"Blue Moon",322.32
1749,"OLD TOWN POUR HOUSE",722716-4519,Fanta,612.32
1750,"OLD TOWN POUR HOUSE",722716-4519,Jameson,712.32
1751,"OLD TOWN POUR HOUSE",722716-4519,"Coca Cola",552.32
1752,"OLD TOWN POUR HOUSE",722716-4519,"Chicken Buger",442.32
1753,"OLD TOWN POUR HOUSE",722716-4519,Red,652.32
1754,"OLD TOWN POUR HOUSE",722716-4519,"Fried Pickles",412.32
1755,"OLD TOWN POUR HOUSE",722716-4519,Icehouse,362.32
1756,"OLD TOWN POUR HOUSE",722716-4519,"Busch Light",182.32
1757,"OLNEY ALE HOUSE",103007-8750,"Dos Equis",338.05
1758,"OLNEY ALE HOUSE",103007-8750,"Farro Salad",88.05
