TransactionID,License,BillID,ItemID
64049,938023-9690,18250,262
64050,938023-9690,18251,262
64051,938023-9690,18251,255
64052,938023-9690,18251,259
64053,938023-9690,18251,257
64054,938023-9690,18251,262
64055,938023-9690,18252,254
64056,938023-9690,18252,254
64057,938023-9690,18253,252
64058,938023-9690,18253,257
64059,938023-9690,18253,259
64060,938023-9690,18253,256
64061,938023-9690,18253,259
64062,938023-9690,18254,256
64063,938023-9690,18254,263
64064,938023-9690,18255,255
64065,938023-9690,18255,253
64066,938023-9690,18255,260
64067,938023-9690,18255,258
64068,938023-9690,18255,252
64069,938023-9690,18256,256
64070,938023-9690,18256,259
64071,938023-9690,18256,262
64072,938023-9690,18256,263
64073,938023-9690,18257,254
64074,938023-9690,18257,259
64075,938023-9690,18258,262
64076,938023-9690,18258,254
64077,938023-9690,18258,262
64078,938023-9690,18259,252
64079,938023-9690,18259,263
64080,938023-9690,18259,263
64081,938023-9690,18260,263
64082,938023-9690,18260,263
64083,938023-9690,18261,263
64084,938023-9690,18261,261
64085,938023-9690,18261,254
64086,938023-9690,18261,253
64087,938023-9690,18262,252
64088,938023-9690,18262,252
64089,938023-9690,18262,259
64090,938023-9690,18262,262
64091,938023-9690,18263,254
64092,938023-9690,18263,261
64093,938023-9690,18263,263
64094,938023-9690,18263,261
64095,938023-9690,18263,257
64096,938023-9690,18264,255
64097,938023-9690,18264,253
64098,938023-9690,18264,257
64099,938023-9690,18264,259
64100,938023-9690,18264,257
64101,938023-9690,18265,263
64102,938023-9690,18265,261
64103,938023-9690,18266,252
64104,938023-9690,18266,256
64105,938023-9690,18266,257
64106,938023-9690,18267,257
64107,938023-9690,18267,255
64108,938023-9690,18267,259
64109,938023-9690,18267,255
64110,938023-9690,18267,262
64111,938023-9690,18268,258
64112,938023-9690,18268,252
64113,938023-9690,18269,253
64114,938023-9690,18269,262
64115,938023-9690,18270,262
64116,938023-9690,18270,263
64117,938023-9690,18271,259
64118,938023-9690,18271,255
64119,938023-9690,18271,261
64120,938023-9690,18271,260
64121,938023-9690,18272,253
64122,938023-9690,18272,263
64123,938023-9690,18272,254
64124,938023-9690,18272,255
64125,938023-9690,18272,253
64126,938023-9690,18273,255
64127,938023-9690,18273,260
64128,938023-9690,18274,261
64129,938023-9690,18274,258
64130,938023-9690,18274,255
64131,938023-9690,18274,259
64132,938023-9690,18274,261
64133,938023-9690,18275,257
64134,938023-9690,18275,260
64135,938023-9690,18275,254
64136,938023-9690,18275,252
64137,938023-9690,18275,261
64138,938023-9690,18276,263
64139,938023-9690,18276,254
64140,938023-9690,18276,260
64141,938023-9690,18277,252
64142,938023-9690,18277,263
64143,938023-9690,18277,254
64144,938023-9690,18277,255
64145,938023-9690,18277,258
64146,016922-4284,18278,1929
64147,016922-4284,18278,1925
64148,016922-4284,18279,1925
64149,016922-4284,18279,1935
64150,016922-4284,18279,1928
64151,016922-4284,18279,1932
64152,016922-4284,18280,1933
64153,016922-4284,18280,1932
64154,016922-4284,18280,1931
64155,016922-4284,18280,1936
64156,016922-4284,18280,1936
64157,016922-4284,18281,1934
64158,016922-4284,18281,1935
64159,016922-4284,18281,1931
64160,016922-4284,18281,1927
64161,016922-4284,18282,1932
64162,016922-4284,18282,1929
64163,016922-4284,18282,1928
64164,016922-4284,18283,1928
64165,016922-4284,18283,1927
64166,016922-4284,18283,1925
64167,016922-4284,18283,1928
64168,016922-4284,18283,1934
64169,016922-4284,18284,1935
64170,016922-4284,18284,1936
64171,016922-4284,18284,1931
64172,016922-4284,18284,1930
64173,016922-4284,18285,1935
64174,016922-4284,18285,1934
64175,016922-4284,18285,1928
64176,016922-4284,18285,1931
64177,016922-4284,18285,1936
64178,016922-4284,18286,1929
64179,016922-4284,18286,1930
64180,016922-4284,18287,1930
64181,016922-4284,18287,1927
64182,016922-4284,18287,1930
64183,016922-4284,18288,1929
64184,016922-4284,18288,1936
64185,016922-4284,18289,1932
64186,016922-4284,18289,1930
64187,016922-4284,18289,1935
64188,016922-4284,18289,1931
64189,016922-4284,18290,1935
64190,016922-4284,18290,1930
64191,016922-4284,18290,1931
64192,016922-4284,18291,1925
64193,016922-4284,18291,1926
64194,016922-4284,18291,1936
64195,016922-4284,18291,1926
64196,016922-4284,18291,1932
64197,016922-4284,18292,1925
64198,016922-4284,18292,1926
64199,016922-4284,18292,1930
64200,016922-4284,18293,1931
64201,016922-4284,18293,1934
64202,016922-4284,18293,1926
64203,016922-4284,18293,1933
64204,016922-4284,18293,1935
64205,016922-4284,18294,1935
64206,016922-4284,18294,1925
64207,016922-4284,18294,1926
64208,016922-4284,18294,1926
64209,016922-4284,18295,1936
64210,016922-4284,18295,1926
64211,016922-4284,18296,1931
64212,016922-4284,18296,1933
64213,016922-4284,18296,1930
64214,016922-4284,18296,1934
64215,016922-4284,18296,1930
64216,016922-4284,18297,1927
64217,016922-4284,18297,1934
64218,016922-4284,18298,1934
64219,016922-4284,18298,1930
64220,016922-4284,18298,1926
64221,016922-4284,18298,1927
64222,016922-4284,18298,1927
64223,016922-4284,18299,1934
64224,016922-4284,18299,1932
64225,016922-4284,18299,1935
64226,016922-4284,18299,1931
64227,016922-4284,18300,1935
64228,016922-4284,18300,1934
64229,016922-4284,18300,1933
64230,016922-4284,18300,1930
64231,016922-4284,18300,1936
64232,016922-4284,18301,1932
64233,016922-4284,18301,1934
64234,016922-4284,18301,1925
64235,016922-4284,18301,1934
64236,016922-4284,18301,1934
64237,016922-4284,18302,1936
64238,016922-4284,18302,1935
64239,016922-4284,18302,1936
64240,016922-4284,18302,1935
64241,016922-4284,18303,1928
64242,016922-4284,18303,1932
64243,016922-4284,18303,1934
64244,016922-4284,18303,1926
64245,016922-4284,18303,1927
64246,016922-4284,18304,1933
64247,016922-4284,18304,1931
64248,016922-4284,18304,1928
64249,016922-4284,18305,1930
64250,016922-4284,18305,1926
64251,016922-4284,18305,1927
64252,016922-4284,18306,1932
64253,016922-4284,18306,1934
64254,016922-4284,18306,1931
64255,016922-4284,18306,1936
64256,016922-4284,18306,1933
64257,016922-4284,18307,1928
64258,016922-4284,18307,1928
64259,016922-4284,18307,1932
64260,016922-4284,18308,1928
64261,016922-4284,18308,1928
64262,016922-4284,18308,1926
64263,016922-4284,18309,1928
64264,016922-4284,18309,1933
64265,016922-4284,18309,1925
64266,016922-4284,18309,1925
64267,016922-4284,18309,1936
64268,016922-4284,18310,1926
64269,016922-4284,18310,1933
64270,016922-4284,18310,1932
64271,016922-4284,18310,1927
64272,016922-4284,18311,1934
64273,016922-4284,18311,1925
64274,016922-4284,18312,1926
64275,016922-4284,18312,1928
64276,016922-4284,18313,1934
64277,016922-4284,18313,1927
64278,016922-4284,18314,1931
64279,016922-4284,18314,1936
64280,016922-4284,18314,1931
64281,016922-4284,18314,1933
64282,016922-4284,18315,1933
64283,016922-4284,18315,1931
64284,016922-4284,18315,1934
64285,016922-4284,18316,1928
64286,016922-4284,18316,1933
64287,016922-4284,18316,1935
64288,016922-4284,18317,1936
64289,016922-4284,18317,1928
64290,016922-4284,18317,1927
64291,016922-4284,18317,1928
64292,016922-4284,18317,1931
64293,016922-4284,18318,1935
64294,016922-4284,18318,1936
64295,016922-4284,18318,1925
64296,016922-4284,18318,1928
64297,016922-4284,18319,1930
64298,016922-4284,18319,1930
64299,016922-4284,18320,1931
64300,016922-4284,18320,1935
64301,016922-4284,18321,1930
64302,016922-4284,18321,1931
64303,016922-4284,18321,1926
64304,016922-4284,18321,1927
64305,016922-4284,18321,1927
64306,016922-4284,18322,1926
64307,016922-4284,18322,1929
64308,016922-4284,18322,1925
64309,016922-4284,18322,1931
64310,016922-4284,18323,1935
64311,016922-4284,18323,1927
64312,016922-4284,18323,1929
64313,016922-4284,18323,1927
64314,016922-4284,18323,1927
64315,016922-4284,18324,1934
64316,016922-4284,18324,1932
64317,016922-4284,18325,1929
64318,016922-4284,18325,1936
64319,016922-4284,18325,1927
64320,016922-4284,18325,1935
64321,016922-4284,18325,1936
64322,016922-4284,18326,1931
64323,016922-4284,18326,1934
64324,016922-4284,18326,1925
64325,016922-4284,18326,1932
64326,016922-4284,18326,1936
64327,016922-4284,18327,1928
64328,016922-4284,18327,1926
64329,016922-4284,18327,1928
64330,016922-4284,18327,1925
64331,016922-4284,18327,1925
64332,016922-4284,18328,1928
64333,016922-4284,18328,1934
64334,016922-4284,18329,1925
64335,016922-4284,18329,1927
64336,016922-4284,18329,1928
64337,016922-4284,18330,1930
64338,016922-4284,18330,1935
64339,016922-4284,18331,1933
64340,016922-4284,18331,1932
64341,016922-4284,18332,1932
64342,016922-4284,18332,1926
64343,016922-4284,18332,1929
64344,016922-4284,18333,1928
64345,016922-4284,18333,1928
64346,016922-4284,18333,1927
64347,016922-4284,18333,1928
64348,016922-4284,18334,1927
64349,016922-4284,18334,1936
64350,016922-4284,18335,1930
64351,016922-4284,18335,1931
64352,016922-4284,18335,1929
64353,016922-4284,18335,1934
64354,016922-4284,18336,1936
64355,016922-4284,18336,1926
64356,016922-4284,18336,1931
64357,016922-4284,18336,1936
64358,016922-4284,18336,1936
64359,016922-4284,18337,1930
64360,016922-4284,18337,1927
64361,016922-4284,18338,1936
64362,016922-4284,18338,1929
64363,016922-4284,18339,1934
64364,016922-4284,18339,1932
64365,016922-4284,18340,1927
64366,016922-4284,18340,1929
64367,016922-4284,18341,1925
64368,016922-4284,18341,1927
64369,016922-4284,18341,1935
64370,016922-4284,18342,1925
64371,016922-4284,18342,1927
64372,016922-4284,18342,1933
64373,016922-4284,18343,1931
64374,016922-4284,18343,1935
64375,016922-4284,18344,1929
64376,016922-4284,18344,1927
64377,016922-4284,18344,1931
64378,016922-4284,18345,1926
64379,016922-4284,18345,1925
64380,016922-4284,18345,1926
64381,016922-4284,18346,1934
64382,016922-4284,18346,1927
64383,016922-4284,18346,1933
64384,016922-4284,18346,1926
64385,016922-4284,18346,1926
64386,016922-4284,18347,1925
64387,016922-4284,18347,1927
64388,016922-4284,18347,1926
64389,016922-4284,18348,1925
64390,016922-4284,18348,1931
64391,016922-4284,18349,1930
64392,016922-4284,18349,1928
64393,016922-4284,18349,1926
64394,016922-4284,18349,1933
64395,016922-4284,18349,1932
64396,016922-4284,18350,1933
64397,016922-4284,18350,1928
64398,016922-4284,18350,1936
64399,016922-4284,18351,1929
64400,016922-4284,18351,1934
64401,016922-4284,18351,1929
64402,016922-4284,18351,1932
64403,016922-4284,18351,1934
64404,016922-4284,18352,1933
64405,016922-4284,18352,1934
64406,016922-4284,18353,1927
64407,016922-4284,18353,1931
64408,016922-4284,18353,1929
64409,016922-4284,18353,1929
64410,016922-4284,18354,1930
64411,016922-4284,18354,1932
64412,016922-4284,18354,1932
64413,016922-4284,18355,1926
64414,016922-4284,18355,1932
64415,016922-4284,18355,1934
64416,016922-4284,18356,1935
64417,016922-4284,18356,1928
64418,016922-4284,18356,1928
64419,016922-4284,18357,1935
64420,016922-4284,18357,1936
64421,016922-4284,18358,1927
64422,016922-4284,18358,1936
64423,016922-4284,18358,1929
64424,016922-4284,18359,1931
64425,016922-4284,18359,1935
64426,016922-4284,18359,1935
64427,016922-4284,18359,1926
64428,016922-4284,18360,1926
64429,016922-4284,18360,1934
64430,016922-4284,18361,1932
64431,016922-4284,18361,1935
64432,016922-4284,18361,1929
64433,016922-4284,18361,1936
64434,016922-4284,18361,1930
64435,016922-4284,18362,1932
64436,016922-4284,18362,1935
64437,016922-4284,18362,1927
64438,016922-4284,18362,1926
64439,016922-4284,18362,1933
64440,016922-4284,18363,1933
64441,016922-4284,18363,1933
64442,016922-4284,18363,1933
64443,016922-4284,18363,1935
64444,016922-4284,18363,1932
64445,016922-4284,18364,1926
64446,016922-4284,18364,1930
64447,016922-4284,18365,1932
64448,016922-4284,18365,1930
64449,016922-4284,18366,1930
64450,016922-4284,18366,1926
64451,016922-4284,18367,1932
64452,016922-4284,18367,1936
64453,016922-4284,18368,1935
64454,016922-4284,18368,1927
64455,016922-4284,18368,1932
64456,016922-4284,18369,1936
64457,016922-4284,18369,1931
64458,016922-4284,18369,1925
64459,016922-4284,18370,1930
64460,016922-4284,18370,1934
64461,016922-4284,18370,1933
64462,016922-4284,18370,1927
64463,016922-4284,18371,1929
64464,016922-4284,18371,1930
64465,016922-4284,18371,1929
64466,016922-4284,18371,1936
64467,016922-4284,18371,1927
64468,016922-4284,18372,1930
64469,016922-4284,18372,1933
64470,016922-4284,18372,1926
64471,016922-4284,18372,1936
64472,016922-4284,18373,1928
64473,016922-4284,18373,1933
64474,016922-4284,18373,1929
64475,239755-5612,18374,2058
64476,239755-5612,18374,2058
64477,239755-5612,18374,2052
64478,239755-5612,18374,2054
64479,239755-5612,18375,2052
64480,239755-5612,18375,2055
64481,239755-5612,18376,2059
64482,239755-5612,18376,2056
64483,239755-5612,18376,2055
64484,239755-5612,18376,2051
64485,239755-5612,18376,2058
64486,239755-5612,18377,2060
64487,239755-5612,18377,2059
64488,239755-5612,18378,2060
64489,239755-5612,18378,2054
64490,239755-5612,18378,2057
64491,239755-5612,18379,2057
64492,239755-5612,18379,2058
64493,239755-5612,18380,2052
64494,239755-5612,18380,2055
64495,239755-5612,18381,2052
64496,239755-5612,18381,2059
64497,239755-5612,18381,2050
64498,239755-5612,18381,2051
64499,239755-5612,18381,2058
64500,239755-5612,18382,2050
64501,239755-5612,18382,2051
64502,239755-5612,18382,2054
64503,239755-5612,18383,2054
64504,239755-5612,18383,2056
64505,239755-5612,18383,2057
64506,239755-5612,18384,2056
64507,239755-5612,18384,2053
64508,239755-5612,18385,2060
64509,239755-5612,18385,2059
64510,239755-5612,18385,2053
64511,239755-5612,18386,2054
64512,239755-5612,18386,2053
64513,239755-5612,18386,2058
64514,239755-5612,18386,2055
64515,239755-5612,18386,2056
64516,239755-5612,18387,2058
64517,239755-5612,18387,2054
64518,239755-5612,18387,2059
64519,239755-5612,18388,2057
64520,239755-5612,18388,2054
64521,239755-5612,18388,2054
64522,239755-5612,18389,2060
64523,239755-5612,18389,2060
64524,239755-5612,18389,2060
64525,239755-5612,18389,2050
64526,239755-5612,18390,2054
64527,239755-5612,18390,2060
64528,239755-5612,18390,2053
64529,239755-5612,18391,2060
64530,239755-5612,18391,2054
64531,239755-5612,18391,2060
64532,239755-5612,18392,2051
64533,239755-5612,18392,2057
64534,239755-5612,18392,2051
64535,239755-5612,18392,2060
64536,239755-5612,18392,2056
64537,239755-5612,18393,2053
64538,239755-5612,18393,2058
64539,239755-5612,18393,2058
64540,239755-5612,18393,2050
64541,239755-5612,18393,2056
64542,239755-5612,18394,2059
64543,239755-5612,18394,2056
64544,239755-5612,18394,2055
64545,239755-5612,18395,2050
64546,239755-5612,18395,2059
64547,239755-5612,18395,2054
64548,239755-5612,18396,2059
64549,239755-5612,18396,2056
64550,239755-5612,18397,2056
64551,239755-5612,18397,2050
64552,239755-5612,18397,2055
64553,239755-5612,18397,2055
64554,239755-5612,18397,2058
64555,239755-5612,18398,2055
64556,239755-5612,18398,2053
64557,239755-5612,18398,2059
64558,239755-5612,18398,2058
64559,239755-5612,18399,2055
64560,239755-5612,18399,2055
64561,239755-5612,18399,2054
64562,239755-5612,18399,2052
64563,239755-5612,18400,2058
64564,239755-5612,18400,2060
64565,239755-5612,18400,2055
64566,239755-5612,18400,2057
64567,239755-5612,18401,2053
64568,239755-5612,18401,2056
64569,239755-5612,18401,2060
64570,239755-5612,18401,2057
64571,239755-5612,18401,2053
64572,239755-5612,18402,2053
64573,239755-5612,18402,2056
64574,239755-5612,18402,2052
64575,239755-5612,18402,2051
64576,239755-5612,18403,2059
64577,239755-5612,18403,2052
64578,239755-5612,18403,2054
64579,239755-5612,18403,2054
64580,239755-5612,18404,2060
64581,239755-5612,18404,2059
64582,239755-5612,18404,2052
64583,239755-5612,18404,2060
64584,239755-5612,18404,2050
64585,239755-5612,18405,2058
64586,239755-5612,18405,2060
64587,239755-5612,18405,2052
64588,239755-5612,18406,2059
64589,239755-5612,18406,2052
64590,239755-5612,18406,2057
64591,239755-5612,18407,2060
64592,239755-5612,18407,2057
64593,239755-5612,18407,2051
64594,239755-5612,18407,2052
64595,239755-5612,18407,2054
64596,239755-5612,18408,2056
64597,239755-5612,18408,2060
64598,239755-5612,18408,2054
64599,239755-5612,18408,2055
64600,239755-5612,18408,2055
64601,239755-5612,18409,2054
64602,239755-5612,18409,2057
64603,239755-5612,18410,2058
64604,239755-5612,18410,2059
64605,239755-5612,18410,2055
64606,239755-5612,18410,2059
64607,239755-5612,18410,2054
64608,239755-5612,18411,2059
64609,239755-5612,18411,2059
64610,239755-5612,18411,2058
64611,239755-5612,18411,2060
64612,239755-5612,18411,2051
64613,239755-5612,18412,2055
64614,239755-5612,18412,2053
64615,239755-5612,18412,2050
64616,239755-5612,18412,2057
64617,239755-5612,18413,2050
64618,239755-5612,18413,2059
64619,239755-5612,18414,2056
64620,239755-5612,18414,2053
64621,239755-5612,18414,2054
64622,239755-5612,18414,2051
64623,239755-5612,18415,2056
64624,239755-5612,18415,2054
64625,239755-5612,18416,2053
64626,239755-5612,18416,2059
64627,239755-5612,18416,2059
64628,239755-5612,18416,2056
64629,239755-5612,18416,2057
64630,239755-5612,18417,2053
64631,239755-5612,18417,2058
64632,239755-5612,18417,2052
64633,239755-5612,18418,2058
64634,239755-5612,18418,2054
64635,239755-5612,18418,2059
64636,239755-5612,18419,2054
64637,239755-5612,18419,2060
64638,239755-5612,18419,2054
64639,239755-5612,18420,2052
64640,239755-5612,18420,2053
64641,239755-5612,18420,2057
64642,239755-5612,18420,2054
64643,239755-5612,18420,2056
64644,239755-5612,18421,2056
64645,239755-5612,18421,2058
64646,239755-5612,18422,2050
64647,239755-5612,18422,2051
64648,239755-5612,18422,2056
64649,239755-5612,18423,2060
64650,239755-5612,18423,2054
64651,239755-5612,18423,2054
64652,239755-5612,18423,2060
64653,239755-5612,18424,2060
64654,239755-5612,18424,2056
64655,239755-5612,18425,2056
64656,239755-5612,18425,2052
64657,239755-5612,18425,2055
64658,239755-5612,18426,2058
64659,239755-5612,18426,2054
64660,239755-5612,18426,2055
64661,239755-5612,18426,2053
64662,239755-5612,18426,2055
64663,239755-5612,18427,2055
64664,239755-5612,18427,2060
64665,239755-5612,18427,2050
64666,239755-5612,18428,2059
64667,239755-5612,18428,2050
64668,239755-5612,18429,2059
64669,239755-5612,18429,2054
64670,239755-5612,18429,2052
64671,239755-5612,18430,2060
64672,239755-5612,18430,2052
64673,239755-5612,18430,2057
64674,239755-5612,18431,2056
64675,239755-5612,18431,2055
64676,239755-5612,18432,2057
64677,239755-5612,18432,2052
64678,239755-5612,18432,2057
64679,239755-5612,18432,2059
64680,239755-5612,18433,2054
64681,239755-5612,18433,2052
64682,239755-5612,18433,2052
64683,239755-5612,18434,2058
64684,239755-5612,18434,2050
64685,239755-5612,18435,2056
64686,239755-5612,18435,2059
64687,239755-5612,18435,2055
64688,239755-5612,18435,2053
64689,239755-5612,18435,2056
64690,239755-5612,18436,2051
64691,239755-5612,18436,2052
64692,239755-5612,18436,2050
64693,239755-5612,18437,2053
64694,239755-5612,18437,2057
64695,239755-5612,18437,2052
64696,239755-5612,18438,2055
64697,239755-5612,18438,2053
64698,239755-5612,18438,2051
64699,239755-5612,18438,2052
64700,239755-5612,18439,2053
64701,239755-5612,18439,2057
64702,239755-5612,18440,2050
64703,239755-5612,18440,2050
64704,239755-5612,18440,2051
64705,239755-5612,18440,2059
64706,239755-5612,18441,2053
64707,239755-5612,18441,2051
64708,239755-5612,18441,2051
64709,239755-5612,18442,2056
64710,239755-5612,18442,2052
64711,239755-5612,18443,2056
64712,239755-5612,18443,2059
64713,239755-5612,18443,2050
64714,239755-5612,18443,2050
64715,239755-5612,18443,2051
64716,239755-5612,18444,2056
64717,239755-5612,18444,2053
64718,239755-5612,18445,2052
64719,239755-5612,18445,2054
64720,239755-5612,18445,2056
64721,239755-5612,18445,2059
64722,239755-5612,18446,2058
64723,239755-5612,18446,2057
64724,239755-5612,18447,2059
64725,239755-5612,18447,2051
64726,239755-5612,18447,2050
64727,239755-5612,18447,2057
64728,239755-5612,18448,2050
64729,239755-5612,18448,2055
64730,239755-5612,18448,2051
64731,239755-5612,18448,2060
64732,239755-5612,18448,2060
64733,239755-5612,18449,2058
64734,239755-5612,18449,2051
64735,239755-5612,18449,2060
64736,239755-5612,18450,2057
64737,239755-5612,18450,2051
64738,239755-5612,18450,2055
64739,239755-5612,18451,2060
64740,239755-5612,18451,2057
64741,239755-5612,18452,2053
64742,239755-5612,18452,2053
64743,239755-5612,18452,2052
64744,239755-5612,18452,2055
64745,239755-5612,18452,2059
64746,239755-5612,18453,2055
64747,239755-5612,18453,2052
64748,239755-5612,18453,2056
64749,239755-5612,18453,2053
64750,239755-5612,18454,2058
64751,239755-5612,18454,2055
64752,239755-5612,18455,2053
64753,239755-5612,18455,2052
64754,239755-5612,18455,2059
64755,668344-5222,18456,2758
64756,668344-5222,18456,2755
64757,668344-5222,18456,2756
64758,668344-5222,18456,2753
64759,668344-5222,18457,2754
64760,668344-5222,18457,2764
64761,668344-5222,18457,2755
64762,668344-5222,18458,2761
64763,668344-5222,18458,2755
64764,668344-5222,18458,2759
64765,668344-5222,18458,2764
64766,668344-5222,18459,2764
64767,668344-5222,18459,2756
64768,668344-5222,18459,2758
64769,668344-5222,18459,2756
64770,668344-5222,18459,2755
64771,668344-5222,18460,2757
64772,668344-5222,18460,2760
64773,668344-5222,18461,2754
64774,668344-5222,18461,2762
64775,668344-5222,18461,2759
64776,668344-5222,18462,2753
64777,668344-5222,18462,2753
64778,668344-5222,18462,2761
64779,668344-5222,18462,2753
64780,668344-5222,18463,2756
64781,668344-5222,18463,2756
64782,668344-5222,18463,2760
64783,668344-5222,18463,2757
64784,668344-5222,18463,2754
64785,668344-5222,18464,2763
64786,668344-5222,18464,2755
64787,668344-5222,18465,2753
64788,668344-5222,18465,2760
64789,668344-5222,18466,2764
64790,668344-5222,18466,2755
64791,668344-5222,18466,2753
64792,668344-5222,18467,2760
64793,668344-5222,18467,2753
64794,668344-5222,18467,2763
64795,668344-5222,18467,2760
64796,668344-5222,18468,2761
64797,668344-5222,18468,2759
64798,668344-5222,18468,2761
64799,668344-5222,18468,2763
64800,668344-5222,18468,2755
64801,668344-5222,18469,2764
64802,668344-5222,18469,2753
64803,668344-5222,18469,2764
64804,668344-5222,18469,2757
64805,668344-5222,18469,2754
64806,668344-5222,18470,2753
64807,668344-5222,18470,2761
64808,668344-5222,18470,2755
64809,668344-5222,18470,2754
64810,668344-5222,18471,2760
64811,668344-5222,18471,2763
64812,668344-5222,18471,2763
64813,668344-5222,18471,2758
64814,668344-5222,18472,2764
64815,668344-5222,18472,2755
64816,668344-5222,18472,2755
64817,668344-5222,18473,2753
64818,668344-5222,18473,2762
64819,668344-5222,18473,2764
64820,668344-5222,18473,2763
64821,668344-5222,18474,2760
64822,668344-5222,18474,2760
64823,668344-5222,18474,2764
64824,668344-5222,18474,2756
64825,668344-5222,18475,2764
64826,668344-5222,18475,2763
64827,668344-5222,18476,2755
64828,668344-5222,18476,2759
64829,668344-5222,18476,2758
64830,668344-5222,18476,2763
64831,668344-5222,18476,2764
64832,668344-5222,18477,2753
64833,668344-5222,18477,2759
64834,668344-5222,18477,2757
64835,668344-5222,18478,2763
64836,668344-5222,18478,2754
64837,668344-5222,18478,2757
64838,668344-5222,18479,2761
64839,668344-5222,18479,2755
64840,668344-5222,18479,2758
64841,668344-5222,18479,2759
64842,668344-5222,18480,2757
64843,668344-5222,18480,2759
64844,668344-5222,18481,2761
64845,668344-5222,18481,2753
64846,668344-5222,18481,2756
64847,668344-5222,18481,2760
64848,668344-5222,18482,2754
64849,668344-5222,18482,2761
64850,668344-5222,18482,2754
64851,668344-5222,18483,2760
64852,668344-5222,18483,2753
64853,668344-5222,18483,2761
64854,668344-5222,18484,2759
64855,668344-5222,18484,2759
64856,668344-5222,18484,2759
64857,668344-5222,18484,2755
64858,668344-5222,18485,2753
64859,668344-5222,18485,2758
64860,668344-5222,18485,2753
64861,668344-5222,18486,2757
64862,668344-5222,18486,2758
64863,668344-5222,18486,2762
64864,668344-5222,18486,2764
64865,668344-5222,18486,2754
64866,668344-5222,18487,2758
64867,668344-5222,18487,2757
64868,668344-5222,18488,2757
64869,668344-5222,18488,2763
64870,668344-5222,18488,2759
64871,668344-5222,18488,2757
64872,668344-5222,18488,2764
64873,668344-5222,18489,2757
64874,668344-5222,18489,2753
64875,668344-5222,18489,2753
64876,668344-5222,18489,2762
64877,668344-5222,18489,2753
64878,668344-5222,18490,2764
64879,668344-5222,18490,2756
64880,668344-5222,18490,2754
64881,668344-5222,18490,2757
64882,668344-5222,18490,2757
64883,668344-5222,18491,2763
64884,668344-5222,18491,2762
64885,668344-5222,18491,2756
64886,668344-5222,18492,2762
64887,668344-5222,18492,2762
64888,668344-5222,18492,2764
64889,668344-5222,18492,2753
64890,668344-5222,18492,2756
64891,668344-5222,18493,2757
64892,668344-5222,18493,2760
64893,668344-5222,18494,2755
64894,668344-5222,18494,2754
64895,668344-5222,18494,2756
64896,668344-5222,18494,2762
64897,668344-5222,18495,2763
64898,668344-5222,18495,2764
64899,668344-5222,18495,2759
64900,668344-5222,18496,2762
64901,668344-5222,18496,2764
64902,668344-5222,18496,2761
64903,668344-5222,18496,2761
64904,668344-5222,18496,2764
64905,668344-5222,18497,2760
64906,668344-5222,18497,2757
64907,668344-5222,18497,2754
64908,668344-5222,18497,2761
64909,668344-5222,18498,2764
64910,668344-5222,18498,2760
64911,668344-5222,18498,2759
64912,668344-5222,18498,2761
64913,668344-5222,18498,2758
64914,668344-5222,18499,2761
64915,668344-5222,18499,2758
64916,668344-5222,18499,2763
64917,668344-5222,18500,2754
64918,668344-5222,18500,2754
64919,668344-5222,18500,2762
64920,668344-5222,18500,2753
64921,668344-5222,18501,2761
64922,668344-5222,18501,2755
64923,668344-5222,18501,2762
64924,668344-5222,18501,2759
64925,668344-5222,18501,2756
64926,668344-5222,18502,2754
64927,668344-5222,18502,2758
64928,668344-5222,18502,2761
64929,668344-5222,18502,2764
64930,668344-5222,18502,2757
64931,668344-5222,18503,2758
64932,668344-5222,18503,2762
64933,668344-5222,18503,2760
64934,668344-5222,18504,2753
64935,668344-5222,18504,2760
64936,668344-5222,18504,2763
64937,668344-5222,18504,2754
64938,668344-5222,18504,2756
64939,668344-5222,18505,2754
64940,668344-5222,18505,2753
64941,668344-5222,18505,2759
64942,668344-5222,18505,2754
64943,668344-5222,18505,2763
64944,668344-5222,18506,2757
64945,668344-5222,18506,2760
64946,668344-5222,18506,2759
64947,668344-5222,18506,2764
64948,668344-5222,18506,2763
64949,668344-5222,18507,2759
64950,668344-5222,18507,2761
64951,668344-5222,18507,2756
64952,668344-5222,18507,2759
64953,668344-5222,18507,2764
64954,668344-5222,18508,2754
64955,668344-5222,18508,2757
64956,668344-5222,18508,2754
64957,668344-5222,18508,2760
64958,668344-5222,18508,2755
64959,668344-5222,18509,2760
64960,668344-5222,18509,2755
64961,668344-5222,18510,2754
64962,668344-5222,18510,2755
64963,668344-5222,18510,2760
64964,668344-5222,18511,2762
64965,668344-5222,18511,2758
64966,668344-5222,18511,2753
64967,668344-5222,18511,2755
64968,668344-5222,18512,2758
64969,668344-5222,18512,2756
64970,668344-5222,18512,2757
64971,668344-5222,18512,2761
64972,668344-5222,18512,2760
64973,668344-5222,18513,2764
64974,668344-5222,18513,2753
64975,668344-5222,18513,2754
64976,668344-5222,18513,2757
64977,668344-5222,18514,2758
64978,668344-5222,18514,2763
64979,668344-5222,18515,2762
64980,668344-5222,18515,2755
64981,668344-5222,18515,2753
64982,668344-5222,18515,2761
64983,668344-5222,18515,2759
64984,668344-5222,18516,2763
64985,668344-5222,18516,2754
64986,668344-5222,18516,2763
